dim,rows,mode,dtype,scale,activated,round,original128_ms,original256_ms,auto_ms,baseline_ms,reduction_percent
16,4097,hadamard,bf16,1.0,True,2,0.002407200075685978,0.0020743999630212784,0.0018456000834703445,0.0020743999630212784,11.02968972375492
4,16,hadamard_int4,fp16,1.0,True,2,0.001940000057220459,0.0019447999075055122,0.0016343999654054643,0.001940000057220459,15.752581587695635
2,255,hadamard,fp16,1.0,False,2,0.0016016000881791115,0.001559200044721365,0.0016063999384641648,0.0016016000881791115,-0.29969093536390545
1,2,hadamard_int4,bf16,1.0,True,2,0.001841600053012371,0.0018327999860048294,0.0017216000705957413,0.0018327999860048294,6.067214985716129
4,16384,hadamard,fp16,1.0,True,2,0.004688800126314163,0.0033008001744747164,0.0018007999286055564,0.0033008001744747164,45.44353388819932
8,4096,hadamard,bf16,1.0,True,2,0.0023711999878287316,0.0020287999883294105,0.0017559999600052834,0.0020287999883294105,13.446373713199833
1,1,hadamard_int4,fp16,1.0,True,2,0.0018384000286459923,0.00183119997382164,0.0017208000645041466,0.00183119997382164,6.028828685874943
8,63,hadamard_int4,fp16,1.0,False,2,0.0020112000405788422,0.0020072000101208688,0.0020128000527620316,0.0020112000405788422,-0.0795550989910021
2,1,hadamard_int4,fp16,1.0,True,2,0.0018856000155210496,0.001879199966788292,0.0017607999965548516,0.001879199966788292,6.300551954340216
2,255,hadamard,bf16,1.0,False,2,0.0016008000820875168,0.001563199982047081,0.001603199914097786,0.0016008000820875168,-0.14991453568267143
256,17,hadamard,fp16,1.0,False,2,0.0017759999260306357,0.0019759999588131903,0.0017775999382138251,0.0017759999260306357,-0.09009077983270775
8,4096,hadamard,fp16,1.0,True,2,0.002380800060927868,0.0020304000005126,0.0017575999721884728,0.0020304000005126,13.435777593343945
2,4096,hadamard_int4,fp16,1.0,True,2,0.0031176000833511353,0.002917600050568581,0.0018704000860452652,0.002917600050568581,35.89251255734101
8,65,hadamard_int4,bf16,1.0,True,2,0.002014400064945221,0.0020112000405788422,0.0018360000103712082,0.0020112000405788422,8.711218509980235
8,16384,hadamard_int4,bf16,1.0,True,2,0.006407999992370605,0.006161599978804588,0.002539999969303608,0.006161599978804588,58.776941410656235
4,4095,hadamard,bf16,1.0,False,2,0.0023471999913454054,0.0020023999735713006,0.0023520000278949736,0.0023471999913454054,-0.20450053541525293
4,17,hadamard_int4,bf16,1.0,True,2,0.0019392000511288642,0.001940000057220459,0.0018120000138878822,0.0019392000511288642,6.559407688079178
16,4096,hadamard,fp16,1.0,True,2,0.0024135999381542208,0.0020632000640034677,0.0018456000834703445,0.0020632000640034677,10.546722265551335
1,4096,hadamard,fp16,1.0,True,2,0.002327200025320053,0.0019632000476121902,0.0014911999925971032,0.0019632000476121902,24.042382007334073
8,4096,hadamard_int4,fp16,1.0,True,2,0.00313199982047081,0.0028880000114440917,0.0020023999735713006,0.0028880000114440917,30.664821134469566
1,4096,hadamard_int4,fp16,1.0,True,2,0.0029343999922275543,0.0027688000351190566,0.0016543999314308166,0.0027688000351190566,40.24848633174485
2,4096,hadamard_int4,bf16,1.0,True,2,0.0031367998570203783,0.00291920006275177,0.0019063999876379966,0.00291920006275177,34.694438659303884
2,2,hadamard_int4,fp16,1.0,True,2,0.001897599920630455,0.0018864000216126443,0.0017640000209212304,0.0018864000216126443,6.488549580633308
2,2,hadamard_int4,bf16,1.0,True,2,0.0018991999328136443,0.0018912000581622125,0.0017680000513792039,0.0018912000581622125,6.514382561024723
4,4096,hadamard,bf16,1.0,True,2,0.002340799942612648,0.001998399943113327,0.0016232000663876534,0.001998399943113327,18.775014381813182
1,16384,hadamard,bf16,1.0,True,2,0.004650399833917618,0.0032248001545667647,0.001587199978530407,0.0032248001545667647,50.78144683531129
2,256,hadamard,fp16,1.0,True,2,0.0016039999201893807,0.0015623999759554863,0.001448800042271614,0.0015623999759554863,7.270861202772361
