run_index,dtype,dim,rows,normalized,shape,scale,mode,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,original,5,1.5615999698638916,1280,1.2199999764561653,0.0012199999764561653
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.5870720148086548,1280,1.2399000115692616,0.0012399000115692616
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.5841280221939087,1280,1.2376000173389912,0.001237600017338991
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.58515202999115,1280,1.2384000234305859,0.0012384000234305858
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,contiguous256,4,1.58515202999115,1280,1.2384000234305859,0.0012384000234305858
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,contiguous256,5,1.5831040143966675,1280,1.2368000112473965,0.0012368000112473964
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,dao,1,1.8821120262145996,1280,1.470400020480156,0.001470400020480156
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,dao,2,1.881983995437622,1280,1.4702999964356422,0.0014702999964356423
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,dao,3,1.8810880184173584,1280,1.4696000143885612,0.0014696000143885612
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,dao,4,1.8810880184173584,1280,1.4696000143885612,0.0014696000143885612
3,bf16,256,257,True,"[257, 256]",0.0625,transform,cuda_graph,dao,5,1.8799680471420288,1280,1.46872503682971,0.00146872503682971
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,1,1.5032320022583008,1280,1.1744000017642975,0.0011744000017642974
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,2,1.5052800178527832,1280,1.1760000139474869,0.0011760000139474868
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,3,1.5011839866638184,1280,1.172799989581108,0.001172799989581108
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,4,1.5001599788665771,1280,1.1719999834895134,0.0011719999834895133
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,5,1.5011839866638184,1280,1.172799989581108,0.001172799989581108
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,1,1.5175679922103882,1280,1.1855999939143658,0.0011855999939143658
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,2,1.516543984413147,1280,1.184799987822771,0.0011847999878227711
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,3,1.516543984413147,1280,1.184799987822771,0.0011847999878227711
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,4,1.5185920000076294,1280,1.1864000000059605,0.0011864000000059605
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,5,1.516543984413147,1280,1.184799987822771,0.0011847999878227711
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,1,1.450943946838379,1280,1.1335499584674835,0.0011335499584674835
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,2,1.4457600116729736,1280,1.1295000091195107,0.0011295000091195106
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,3,1.4458880424499512,1280,1.1296000331640244,0.0011296000331640244
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,4,1.4458880424499512,1280,1.1296000331640244,0.0011296000331640244
3,bf16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,5,1.4458880424499512,1280,1.1296000331640244,0.0011296000331640244
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,1,2.031615972518921,1280,1.587199978530407,0.001587199978530407
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,2,2.0295679569244385,1280,1.5855999663472176,0.0015855999663472176
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,3,2.0305919647216797,1280,1.5863999724388123,0.0015863999724388123
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,4,2.0305919647216797,1280,1.5863999724388123,0.0015863999724388123
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,5,2.0305919647216797,1280,1.5863999724388123,0.0015863999724388123
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.908735990524292,1280,1.4911999925971031,0.0014911999925971032
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9077119827270508,1280,1.4903999865055084,0.0014903999865055085
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.9066879749298096,1280,1.4895999804139137,0.0014895999804139138
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9066879749298096,1280,1.4895999804139137,0.0014895999804139138
3,bf16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.9056639671325684,1280,1.488799974322319,0.001488799974322319
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,1,4.346879959106445,1280,3.3959999680519104,0.0033959999680519106
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,2,4.346879959106445,1280,3.3959999680519104,0.0033959999680519106
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,3,4.348927974700928,1280,3.3975999802351,0.0033975999802351
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,4,4.3427839279174805,1280,3.3927999436855316,0.003392799943685532
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,5,4.343808174133301,1280,3.3936001360416412,0.003393600136041641
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,3.9270401000976562,1280,3.068000078201294,0.003068000078201294
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,3.931135892868042,1280,3.071199916303158,0.0030711999163031576
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,3.930111885070801,1280,3.070399910211563,0.003070399910211563
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,3.936255931854248,1280,3.0751999467611313,0.003075199946761131
3,bf16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,3.926016092300415,1280,3.0672000721096992,0.0030672000721096992
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,1,3.605504035949707,1280,2.8168000280857086,0.0028168000280857086
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,2,3.5942399501800537,1280,2.807999961078167,0.002807999961078167
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,3,3.5993599891662598,1280,2.8119999915361404,0.0028119999915361404
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,4,3.5973119735717773,1280,2.810399979352951,0.002810399979352951
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,5,3.595263957977295,1280,2.8087999671697617,0.0028087999671697617
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,contiguous256,1,3.264512062072754,1280,2.550400048494339,0.002550400048494339
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,contiguous256,2,3.2727038860321045,1280,2.5567999109625816,0.0025567999109625816
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,contiguous256,3,3.2686080932617188,1280,2.5536000728607178,0.002553600072860718
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,contiguous256,4,3.2665600776672363,1280,2.5520000606775284,0.0025520000606775286
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,contiguous256,5,3.2665600776672363,1280,2.5520000606775284,0.0025520000606775286
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,dao,1,4.304895877838135,1280,3.363199904561043,0.0033631999045610427
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,dao,2,4.3079681396484375,1280,3.365600109100342,0.003365600109100342
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,dao,3,4.304895877838135,1280,3.363199904561043,0.0033631999045610427
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,dao,4,4.30790376663208,1280,3.3655498176813126,0.0033655498176813126
3,bf16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,dao,5,4.306943893432617,1280,3.364799916744232,0.003364799916744232
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,original,1,1.5677440166473389,1280,1.2248000130057335,0.0012248000130057335
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,original,2,1.5667200088500977,1280,1.2240000069141388,0.0012240000069141388
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,original,3,1.5686719417572021,1280,1.2255249544978142,0.001225524954497814
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,original,4,1.5676480531692505,1280,1.224725041538477,0.001224725041538477
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,original,5,1.5677440166473389,1280,1.2248000130057335,0.0012248000130057335
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,contiguous256,1,1.5943679809570312,1280,1.2455999851226807,0.0012455999851226807
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,contiguous256,2,1.5923199653625488,1280,1.2439999729394913,0.0012439999729394913
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,contiguous256,3,1.5932799577713013,1280,1.2447499670088291,0.0012447499670088292
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,contiguous256,4,1.5912959575653076,1280,1.2431999668478966,0.0012431999668478966
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,contiguous256,5,1.5912959575653076,1280,1.2431999668478966,0.0012431999668478966
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,dao,1,1.8780159950256348,1280,1.4671999961137772,0.0014671999961137772
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,dao,2,1.8780159950256348,1280,1.4671999961137772,0.0014671999961137772
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,dao,3,1.8780159950256348,1280,1.4671999961137772,0.0014671999961137772
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,dao,4,1.8759679794311523,1280,1.4655999839305878,0.0014655999839305878
3,bf16,256,257,False,"[257, 256]",1.0,transform,cuda_graph,dao,5,1.877951979637146,1280,1.4671499840915203,0.0014671499840915204
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,original,1,2.0981760025024414,1280,1.6392000019550323,0.0016392000019550324
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,original,2,2.0992000102996826,1280,1.640000008046627,0.0016400000080466271
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,original,3,2.0992000102996826,1280,1.640000008046627,0.0016400000080466271
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,original,4,2.101248025894165,1280,1.6416000202298164,0.0016416000202298165
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,original,5,2.0992000102996826,1280,1.640000008046627,0.0016400000080466271
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9875839948654175,1280,1.5527999959886074,0.0015527999959886074
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9845119714736938,1280,1.5503999777138233,0.0015503999777138234
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.9845119714736938,1280,1.5503999777138233,0.0015503999777138234
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.985535979270935,1280,1.551199983805418,0.001551199983805418
3,bf16,256,257,False,"[257, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.985535979270935,1280,1.551199983805418,0.001551199983805418
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0049920082092285,1280,1.5664000064134598,0.0015664000064134597
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0049920082092285,1280,1.5664000064134598,0.0015664000064134597
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,3,2.002943992614746,1280,1.5647999942302704,0.0015647999942302703
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,4,2.0039680004119873,1280,1.565600000321865,0.001565600000321865
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,original,5,2.002943992614746,1280,1.5647999942302704,0.0015647999942302703
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9014719724655151,1280,1.4855249784886837,0.0014855249784886837
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8984960317611694,1280,1.4832000248134136,0.0014832000248134135
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8995200395584106,1280,1.4840000309050083,0.0014840000309050082
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8984960317611694,1280,1.4832000248134136,0.0014832000248134135
3,fp16,256,17,True,"[17, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.901568055152893,1280,1.4856000430881977,0.0014856000430881976
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,1,1.4428160190582275,1280,1.1272000148892403,0.0011272000148892403
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,2,1.4428160190582275,1280,1.1272000148892403,0.0011272000148892403
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,3,1.439743995666504,1280,1.1247999966144562,0.0011247999966144562
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,4,1.4407680034637451,1280,1.1256000027060509,0.001125600002706051
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,original,5,1.4407680034637451,1280,1.1256000027060509,0.001125600002706051
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.5011839866638184,1280,1.172799989581108,0.001172799989581108
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.4981119632720947,1280,1.170399971306324,0.001170399971306324
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.5001599788665771,1280,1.1719999834895134,0.0011719999834895133
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,4,1.5011839866638184,1280,1.172799989581108,0.001172799989581108
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,contiguous256,5,1.5011839866638184,1280,1.172799989581108,0.001172799989581108
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,1,1.3844480514526367,1280,1.0816000401973724,0.0010816000401973724
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,2,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,3,1.383296012878418,1280,1.080700010061264,0.001080700010061264
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,4,1.3824000358581543,1280,1.080000028014183,0.001080000028014183
3,fp16,256,17,True,"[17, 256]",0.0625,transform,cuda_graph,dao,5,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,1,11.31827163696289,1280,8.842399716377258,0.008842399716377259
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,2,11.316224098205566,1280,8.840800076723099,0.0088408000767231
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,3,11.313152313232422,1280,8.83840024471283,0.00883840024471283
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,4,11.325440406799316,1280,8.848000317811966,0.008848000317811966
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,5,11.389951705932617,1280,8.898399770259857,0.008898399770259857
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,1,11.347968101501465,1280,8.86560007929802,0.008865600079298019
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,2,11.33670425415039,1280,8.856800198554993,0.008856800198554993
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,3,11.346943855285645,1280,8.86479988694191,0.00886479988694191
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,4,11.345919609069824,1280,8.8639996945858,0.0088639996945858
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,5,11.34182357788086,1280,8.860799670219421,0.00886079967021942
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,1,12.347392082214355,1280,9.646400064229965,0.009646400064229965
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,2,12.344320297241211,1280,9.644000232219696,0.009644000232219696
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,3,12.35148811340332,1280,9.649600088596344,0.009649600088596343
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,4,12.3504638671875,1280,9.648799896240234,0.009648799896240234
3,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,5,12.339200019836426,1280,9.640000015497208,0.009640000015497207
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,1,10.995712280273438,1280,8.590400218963623,0.008590400218963623
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,2,11.029439926147461,1280,8.616749942302704,0.008616749942302705
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,3,11.547648429870605,1280,9.02160033583641,0.00902160033583641
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,4,11.590656280517578,1280,9.055200219154358,0.009055200219154357
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,5,11.54355239868164,1280,9.018400311470032,0.009018400311470031
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,9.421792030334473,1280,7.360775023698807,0.007360775023698807
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,9.94918441772461,1280,7.772800326347351,0.007772800326347351
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,9.958399772644043,1280,7.779999822378159,0.007779999822378159
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,9.964544296264648,1280,7.784800231456757,0.007784800231456756
3,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,9.955327987670898,1280,7.777599990367889,0.00777759999036789
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,1,1.7816640138626099,1280,1.391925010830164,0.001391925010830164
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,2,1.780735969543457,1280,1.3911999762058258,0.001391199976205826
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,3,1.780735969543457,1280,1.3911999762058258,0.001391199976205826
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,4,1.7776639461517334,1280,1.3887999579310417,0.0013887999579310418
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,original,5,1.7776639461517334,1280,1.3887999579310417,0.0013887999579310418
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.6752640008926392,1280,1.3088000006973743,0.0013088000006973744
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.6752640008926392,1280,1.3088000006973743,0.0013088000006973744
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.674239993095398,1280,1.3079999946057796,0.0013079999946057797
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.6721919775009155,1280,1.3063999824225903,0.0013063999824225903
3,fp16,256,1,False,"[1, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.6762880086898804,1280,1.309600006788969,0.001309600006788969
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,1,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,2,1.265663981437683,1280,0.9887999854981899,0.0009887999854981898
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,3,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,4,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,original,5,1.265663981437683,1280,0.9887999854981899,0.0009887999854981898
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,1,1.316864013671875,1280,1.0288000106811523,0.0010288000106811524
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,2,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,3,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,4,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,5,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,1,1.2472000122070312,1280,0.9743750095367432,0.0009743750095367431
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,2,1.2451839447021484,1280,0.9727999567985535,0.0009727999567985535
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,3,1.2441600561141968,1280,0.9720000438392162,0.0009720000438392162
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,4,1.2441600561141968,1280,0.9720000438392162,0.0009720000438392162
3,fp16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,5,1.2462079524993896,1280,0.9735999628901482,0.0009735999628901482
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,1,1.3527040481567383,1280,1.0568000376224518,0.0010568000376224517
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,2,1.351680040359497,1280,1.056000031530857,0.001056000031530857
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,3,1.3504639863967896,1280,1.0550499893724918,0.0010550499893724919
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,4,1.3527040481567383,1280,1.0568000376224518,0.0010568000376224517
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,5,1.3537280559539795,1280,1.0576000437140465,0.0010576000437140464
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,1,1.4018559455871582,1280,1.0951999574899673,0.0010951999574899673
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,2,1.4008320569992065,1280,1.0944000445306301,0.0010944000445306302
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,3,1.4028799533843994,1280,1.095999963581562,0.001095999963581562
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,4,1.4079999923706055,1280,1.0999999940395355,0.0010999999940395355
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,5,1.4037760496139526,1280,1.0967000387609005,0.0010967000387609005
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,1,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,2,1.3096959590911865,1280,1.0231999680399895,0.0010231999680399896
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,3,1.3086719512939453,1280,1.0223999619483948,0.0010223999619483949
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,4,1.3107199668884277,1280,1.0239999741315842,0.0010239999741315843
3,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,5,1.3096959590911865,1280,1.0231999680399895,0.0010231999680399896
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,1,1.8677760362625122,1280,1.4592000283300877,0.0014592000283300877
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,2,1.8677760362625122,1280,1.4592000283300877,0.0014592000283300877
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,3,1.866752028465271,1280,1.458400022238493,0.001458400022238493
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,4,1.8657280206680298,1280,1.4576000161468983,0.0014576000161468984
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,5,1.8688000440597534,1280,1.4600000344216824,0.0014600000344216824
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.7745920419692993,1280,1.386400032788515,0.001386400032788515
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.7674239873886108,1280,1.3807999901473522,0.0013807999901473522
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.768447995185852,1280,1.381599996238947,0.0013815999962389469
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.7704960107803345,1280,1.3832000084221363,0.0013832000084221363
3,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.7674239873886108,1280,1.3807999901473522,0.0013807999901473522
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,1,10.927103996276855,1280,8.536799997091293,0.008536799997091293
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,2,11.03667163848877,1280,8.622399717569351,0.00862239971756935
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,3,11.25376033782959,1280,8.792000263929367,0.008792000263929367
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,4,11.431936264038086,1280,8.931200206279755,0.008931200206279754
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,5,11.460607528686523,1280,8.953599631786346,0.008953599631786347
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,9.380767822265625,1280,7.3287248611450195,0.00732872486114502
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,9.372672080993652,1280,7.322400063276291,0.007322400063276291
3,bf16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,9.756575584411621,1280,7.622324675321579,0.007622324675321579
