mode,rows,dim,dtype,scale,threads,run1_median_us,run1_baseline128_us,run1_time_reduction_percent,run2_median_us,run2_baseline128_us,run2_time_reduction_percent,run3_median_us,run3_baseline128_us,run3_time_reduction_percent,min_time_reduction_percent,max_time_reduction_percent,stable_at_least_5_percent,any_run_regression_over_3_percent,all_runs_regression_over_3_percent
fused_int4,17,256,bf16,1,64,1.929599978,1.957600005,1.4303242198857702,1.93119999,1.959200017,1.429156122756392,1.936800033,1.96480006,1.425082763892016,1.425082763892016,1.4303242198857702,False,False,False
fused_int4,17,256,bf16,1,128,1.957600005,1.957600005,0.0,1.959200017,1.959200017,0.0,1.96480006,1.96480006,0.0,0.0,0.0,False,False,False
fused_int4,17,256,bf16,1,256,2.100799978,1.957600005,-7.315078291491939,2.103199996,1.959200017,-7.349937614868862,2.108800039,1.96480006,-7.328988935393266,-7.349937614868862,-7.315078291491939,False,True,True
fused_int4,17,256,fp16,0.0625,32,1.924799941,1.962400042,1.916026304283991,1.924799941,1.963200048,1.955995622510287,1.923199929,1.960724965,1.9138347636635578,1.9138347636635578,1.955995622510287,False,False,False
fused_int4,17,256,fp16,0.0625,64,1.934400015,1.962400042,1.426825642108298,1.935200021,1.963200048,1.4262442092197847,1.932800002,1.960724965,1.4242162209629483,1.4242162209629483,1.426825642108298,False,False,False
fused_int4,17,256,fp16,0.0625,128,1.962400042,1.962400042,0.0,1.963200048,1.963200048,0.0,1.960724965,1.960724965,0.0,0.0,0.0,False,False,False
fused_int4,17,256,fp16,0.0625,256,2.095199935,1.962400042,-6.767218210240955,2.096799947,1.963200048,-6.805210662871786,2.094399929,1.960724965,-6.8176295189876335,-6.8176295189876335,-6.767218210240955,False,True,True
fused_int4,17,256,fp16,1,32,1.923999935,1.96154993,1.9143022783009167,1.925599948,1.963200048,1.915245470694904,1.923199929,1.960800029,1.91758973092101,1.9143022783009167,1.91758973092101,False,False,False
fused_int4,17,256,fp16,1,64,1.934400015,1.96154993,1.3841052213236282,1.935200021,1.963200048,1.4262442092197847,1.933600008,1.960800029,1.387189952963841,1.3841052213236282,1.4262442092197847,False,False,False
fused_int4,17,256,fp16,1,128,1.96154993,1.96154993,0.0,1.963200048,1.963200048,0.0,1.960800029,1.960800029,0.0,0.0,0.0,False,False,False
fused_int4,17,256,fp16,1,256,2.094399929,1.96154993,-6.772705449307637,2.096699923,1.963200048,-6.8001157159711,2.093599923,1.960800029,-6.772740311908687,-6.8001157159711,-6.772705449307637,False,True,True
fused_int4,17,64,bf16,0.125,32,1.188724954,1.175174955,-1.1530197220719351,1.188000012,1.173599996,-1.2269952325391742,1.192000043,1.177600026,-1.222827503572077,-1.2269952325391742,-1.1530197220719351,False,False,False
fused_int4,17,64,bf16,0.125,64,1.188800018,1.175174955,-1.1594071965224995,1.188000012,1.173599996,-1.2269952325391742,1.192700025,1.177600026,-1.2822689085096872,-1.2822689085096872,-1.1594071965224995,False,False,False
fused_int4,17,64,bf16,0.125,128,1.175174955,1.175174955,0.0,1.173599996,1.173599996,0.0,1.177600026,1.177600026,0.0,0.0,0.0,False,False,False
