phase,run_index,dtype,dim,rows,normalized,shape,scale,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,1,1.3312000036239624,200,6.656000018119812,0.006656000018119812
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,2,1.321984052658081,200,6.609920263290405,0.006609920263290405
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,3,1.3250559568405151,200,6.625279784202576,0.006625279784202576
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,4,1.332095980644226,200,6.66047990322113,0.00666047990322113
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,5,1.3260799646377563,200,6.630399823188782,0.006630399823188781
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,1,1.3312000036239624,200,6.656000018119812,0.006656000018119812
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,2,1.3280320167541504,200,6.640160083770752,0.006640160083770752
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,3,1.3148159980773926,200,6.574079990386963,0.006574079990386963
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,4,3.0699520111083984,200,15.349760055541992,0.015349760055541992
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,5,1.3178880214691162,200,6.589440107345581,0.0065894401073455814
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,1,1.3260799646377563,200,6.630399823188782,0.006630399823188781
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,2,1.3260799646377563,200,6.630399823188782,0.006630399823188781
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,3,1.3107199668884277,200,6.553599834442139,0.006553599834442139
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,4,1.3178880214691162,200,6.589440107345581,0.0065894401073455814
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,5,1.3486080169677734,200,6.743040084838867,0.006743040084838867
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,1,1.3393919467926025,200,6.696959733963013,0.0066969597339630125
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,2,1.3506239652633667,200,6.7531198263168335,0.006753119826316834
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,3,1.3352960348129272,200,6.676480174064636,0.006676480174064636
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,4,1.3208320140838623,200,6.6041600704193115,0.006604160070419311
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,5,1.3178880214691162,200,6.589440107345581,0.0065894401073455814
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,dao,1,2.984992027282715,200,14.924960136413574,0.014924960136413574
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,dao,2,2.9706239700317383,200,14.853119850158691,0.014853119850158691
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,dao,3,2.978816032409668,200,14.89408016204834,0.01489408016204834
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,dao,4,3.8645761013031006,200,19.322880506515503,0.019322880506515504
screen,3,bf16,64,1,True,"[1, 64]",0.125,eager,dao,5,2.9655039310455322,200,14.827519655227661,0.014827519655227661
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,1,1.5031039714813232,1280,1.1742999777197838,0.0011742999777197838
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,2,1.4990719556808472,1280,1.1711499653756618,0.0011711499653756618
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,3,1.4981119632720947,1280,1.170399971306324,0.001170399971306324
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,4,1.4981119632720947,1280,1.170399971306324,0.001170399971306324
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,5,1.4981119632720947,1280,1.170399971306324,0.001170399971306324
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,1,1.465343952178955,1280,1.1447999626398087,0.0011447999626398087
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,2,1.4662400484085083,1280,1.145500037819147,0.0011455000378191472
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,3,1.465343952178955,1280,1.1447999626398087,0.0011447999626398087
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,4,1.465343952178955,1280,1.1447999626398087,0.0011447999626398087
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,5,1.465343952178955,1280,1.1447999626398087,0.0011447999626398087
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,1,1.491968035697937,1280,1.1656000278890133,0.0011656000278890133
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,2,1.4899200201034546,1280,1.164000015705824,0.001164000015705824
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,3,1.488800048828125,1280,1.1631250381469727,0.0011631250381469727
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,4,1.4888960123062134,1280,1.1632000096142292,0.0011632000096142292
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,5,1.4888960123062134,1280,1.1632000096142292,0.0011632000096142292
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,1,1.696768045425415,1280,1.3256000354886055,0.0013256000354886055
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,2,1.6947200298309326,1280,1.324000023305416,0.001324000023305416
screen,3,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,3,1.6957440376281738,1280,1.3248000293970108,0.0013248000293970108
