run,dtype,rows,scale,method,group,event_ms,per_call_us,per_call_ms
3,bf16,65,1.0,contiguous256,0,3.0453760623931885,2.3792000487446785,0.0023792000487446786
3,bf16,65,1.0,contiguous256,1,3.0412800312042236,2.3760000243782997,0.0023760000243783
3,bf16,65,1.0,contiguous256,2,3.0412800312042236,2.3760000243782997,0.0023760000243783
3,bf16,65,1.0,contiguous256,3,3.042304039001465,2.3768000304698944,0.0023768000304698945
3,bf16,65,1.0,contiguous256,4,3.042304039001465,2.3768000304698944,0.0023768000304698945
3,fp16,16385,0.0625,original,0,19.180543899536133,14.984799921512604,0.014984799921512604
3,fp16,16385,0.0625,original,1,24.521728515625,19.15760040283203,0.019157600402832032
3,fp16,16385,0.0625,original,2,24.50022315979004,19.140799343585968,0.01914079934358597
3,fp16,16385,0.0625,original,3,24.594432830810547,19.21440064907074,0.01921440064907074
3,fp16,16385,0.0625,original,4,24.67430305480957,19.276799261569977,0.019276799261569978
3,fp16,16385,0.0625,contiguous256,0,20.978687286376953,16.389599442481995,0.016389599442481993
3,fp16,16385,0.0625,contiguous256,1,23.029760360717773,17.99200028181076,0.01799200028181076
3,fp16,16385,0.0625,contiguous256,2,22.87513542175293,17.871199548244476,0.017871199548244475
3,fp16,16385,0.0625,contiguous256,3,22.8720645904541,17.868800461292267,0.017868800461292265
3,fp16,16385,0.0625,contiguous256,4,22.72153663635254,17.75120049715042,0.01775120049715042
3,fp16,255,0.0625,original,0,3.2829439640045166,2.5647999718785286,0.0025647999718785286
3,fp16,255,0.0625,original,1,3.280895948410034,2.563199959695339,0.002563199959695339
3,fp16,255,0.0625,original,2,3.2819199562072754,2.563999965786934,0.002563999965786934
3,fp16,255,0.0625,original,3,3.2819199562072754,2.563999965786934,0.002563999965786934
3,fp16,255,0.0625,original,4,3.2819199562072754,2.563999965786934,0.002563999965786934
3,fp16,255,0.0625,contiguous256,0,3.117055892944336,2.4351999163627625,0.0024351999163627625
3,fp16,255,0.0625,contiguous256,1,3.1139841079711914,2.4328000843524933,0.0024328000843524935
3,fp16,255,0.0625,contiguous256,2,3.1160318851470947,2.4343999102711678,0.0024343999102711678
3,fp16,255,0.0625,contiguous256,3,3.1139841079711914,2.4328000843524933,0.0024328000843524935
3,fp16,255,0.0625,contiguous256,4,3.1139841079711914,2.4328000843524933,0.0024328000843524935
3,fp16,3,1.0,original,0,2.9951999187469482,2.3399999365210533,0.002339999936521053
3,fp16,3,1.0,original,1,2.9962239265441895,2.340799942612648,0.002340799942612648
3,fp16,3,1.0,original,2,2.9951999187469482,2.3399999365210533,0.002339999936521053
3,fp16,3,1.0,original,3,2.9951999187469482,2.3399999365210533,0.002339999936521053
3,fp16,3,1.0,original,4,3.028991937637329,2.3663999512791634,0.0023663999512791634
3,fp16,3,1.0,contiguous256,0,2.8323841094970703,2.212800085544586,0.002212800085544586
3,fp16,3,1.0,contiguous256,1,2.8323841094970703,2.212800085544586,0.002212800085544586
3,fp16,3,1.0,contiguous256,2,2.8323841094970703,2.212800085544586,0.002212800085544586
3,fp16,3,1.0,contiguous256,3,2.831360101699829,2.2120000794529915,0.0022120000794529915
3,fp16,3,1.0,contiguous256,4,2.8375039100646973,2.2167999297380447,0.0022167999297380446
3,bf16,3,1.0,original,0,2.964479923248291,2.3159999400377274,0.0023159999400377274
3,bf16,3,1.0,original,1,2.9614078998565674,2.3135999217629433,0.0023135999217629433
3,bf16,3,1.0,original,2,2.9675519466400146,2.3183999583125114,0.0023183999583125114
3,bf16,3,1.0,original,3,2.9614078998565674,2.3135999217629433,0.0023135999217629433
3,bf16,3,1.0,original,4,2.9614078998565674,2.3135999217629433,0.0023135999217629433
3,bf16,3,1.0,contiguous256,0,2.792448043823242,2.181600034236908,0.002181600034236908
3,bf16,3,1.0,contiguous256,1,2.7904000282287598,2.1800000220537186,0.0021800000220537187
3,bf16,3,1.0,contiguous256,2,2.7904000282287598,2.1800000220537186,0.0021800000220537187
3,bf16,3,1.0,contiguous256,3,2.791424036026001,2.1808000281453133,0.0021808000281453134
3,bf16,3,1.0,contiguous256,4,2.792448043823242,2.181600034236908,0.002181600034236908
3,bf16,16383,0.0625,original,0,25.031679153442383,19.55599933862686,0.01955599933862686
3,bf16,16383,0.0625,original,1,23.769088745117188,18.569600582122803,0.018569600582122803
3,bf16,16383,0.0625,original,2,20.922367095947266,16.3455992937088,0.016345599293708803
3,bf16,16383,0.0625,original,3,20.45439910888672,15.979999303817749,0.01597999930381775
3,bf16,16383,0.0625,original,4,20.515840530395508,16.02800041437149,0.01602800041437149
3,bf16,16383,0.0625,contiguous256,0,23.06559944152832,18.019999563694,0.018019999563694
3,bf16,16383,0.0625,contiguous256,1,23.04819107055664,18.006399273872375,0.018006399273872375
3,bf16,16383,0.0625,contiguous256,2,19.095552444458008,14.918400347232819,0.014918400347232819
3,bf16,16383,0.0625,contiguous256,3,18.84671974182129,14.723999798297882,0.014723999798297882
3,bf16,16383,0.0625,contiguous256,4,19.0699520111084,14.898400008678436,0.014898400008678436
3,bf16,4097,1.0,original,0,7.179264068603516,5.608800053596497,0.005608800053596497
3,bf16,4097,1.0,original,1,7.181312084197998,5.610400065779686,0.005610400065779686
3,bf16,4097,1.0,original,2,7.181312084197998,5.610400065779686,0.005610400065779686
3,bf16,4097,1.0,original,3,7.185408115386963,5.613600090146065,0.005613600090146065
3,bf16,4097,1.0,original,4,7.184383869171143,5.612799897789955,0.005612799897789955
3,bf16,4097,1.0,contiguous256,0,6.685696125030518,5.223200097680092,0.005223200097680092
3,bf16,4097,1.0,contiguous256,1,6.68671989440918,5.223999917507172,0.005223999917507172
3,bf16,4097,1.0,contiguous256,2,6.681600093841553,5.220000073313713,0.005220000073313713
3,bf16,4097,1.0,contiguous256,3,6.687744140625,5.224800109863281,0.005224800109863282
3,bf16,4097,1.0,contiguous256,4,6.680575847625732,5.2191998809576035,0.005219199880957604
3,fp16,65,0.0625,original,0,3.21126389503479,2.5087999179959297,0.0025087999179959296
3,fp16,65,0.0625,original,1,3.2071681022644043,2.505600079894066,0.002505600079894066
3,fp16,65,0.0625,original,2,3.2081921100616455,2.5064000859856606,0.0025064000859856606
3,fp16,65,0.0625,original,3,3.2081921100616455,2.5064000859856606,0.0025064000859856606
3,fp16,65,0.0625,original,4,3.2071681022644043,2.505600079894066,0.002505600079894066
3,fp16,65,0.0625,contiguous256,0,3.0464000701904297,2.380000054836273,0.0023800000548362733
3,fp16,65,0.0625,contiguous256,1,3.0494720935821533,2.3824000731110573,0.0023824000731110574
3,fp16,65,0.0625,contiguous256,2,3.048448085784912,2.3816000670194626,0.0023816000670194627
3,fp16,65,0.0625,contiguous256,3,3.047424077987671,2.380800060927868,0.002380800060927868
3,fp16,65,0.0625,contiguous256,4,3.047424077987671,2.380800060927868,0.002380800060927868
3,fp16,2,0.0625,original,0,2.9911038875579834,2.3367999121546745,0.0023367999121546744
3,fp16,2,0.0625,original,1,2.988032102584839,2.3344000801444054,0.0023344000801444054
3,fp16,2,0.0625,original,2,2.98905611038208,2.335200086236,0.002335200086236
3,fp16,2,0.0625,original,3,2.988032102584839,2.3344000801444054,0.0023344000801444054
3,fp16,2,0.0625,original,4,2.988032102584839,2.3344000801444054,0.0023344000801444054
3,fp16,2,0.0625,contiguous256,0,2.8385279178619385,2.2175999358296394,0.0022175999358296393
3,fp16,2,0.0625,contiguous256,1,2.835455894470215,2.2151999175548553,0.002215199917554855
3,fp16,2,0.0625,contiguous256,2,2.8334081172943115,2.213600091636181,0.002213600091636181
3,fp16,2,0.0625,contiguous256,3,2.835455894470215,2.2151999175548553,0.002215199917554855
3,fp16,2,0.0625,contiguous256,4,2.8344318866729736,2.2143999114632607,0.0022143999114632605
3,fp16,3,0.0625,original,0,3.862528085708618,3.017600066959858,0.003017600066959858
3,fp16,3,0.0625,original,1,3.8604800701141357,3.0160000547766685,0.0030160000547766685
3,fp16,3,0.0625,original,2,3.8594560623168945,3.015200048685074,0.0030152000486850738
3,fp16,3,0.0625,original,3,3.8584320545196533,3.014400042593479,0.003014400042593479
3,fp16,3,0.0625,original,4,3.8584320545196533,3.014400042593479,0.003014400042593479
3,fp16,3,0.0625,contiguous256,0,3.6474881172180176,2.8496000915765762,0.002849600091576576
3,fp16,3,0.0625,contiguous256,1,3.6464641094207764,2.8488000854849815,0.0028488000854849814
3,fp16,3,0.0625,contiguous256,2,3.6474881172180176,2.8496000915765762,0.002849600091576576
3,fp16,3,0.0625,contiguous256,3,3.6464641094207764,2.8488000854849815,0.0028488000854849814
3,fp16,3,0.0625,contiguous256,4,3.6464641094207764,2.8488000854849815,0.0028488000854849814
3,bf16,3,0.0625,original,0,3.8983678817749023,3.0455999076366425,0.0030455999076366425
3,bf16,3,0.0625,original,1,3.8993918895721436,3.046399913728237,0.003046399913728237
3,bf16,3,0.0625,original,2,3.8993918895721436,3.046399913728237,0.003046399913728237
3,bf16,3,0.0625,original,3,3.8983678817749023,3.0455999076366425,0.0030455999076366425
3,bf16,3,0.0625,original,4,3.8983678817749023,3.0455999076366425,0.0030455999076366425
3,bf16,3,0.0625,contiguous256,0,3.675136089324951,2.871200069785118,0.002871200069785118
3,bf16,3,0.0625,contiguous256,1,3.6720640659332275,2.868800051510334,0.002868800051510334
3,bf16,3,0.0625,contiguous256,2,3.6710400581359863,2.8680000454187393,0.0028680000454187394
3,bf16,3,0.0625,contiguous256,3,3.6710400581359863,2.8680000454187393,0.0028680000454187394
3,bf16,3,0.0625,contiguous256,4,3.6710400581359863,2.8680000454187393,0.0028680000454187394
3,fp16,256,0.0625,original,0,4.2342400550842285,3.3080000430345535,0.0033080000430345535
3,fp16,256,0.0625,original,1,4.230144023895264,3.3048000186681747,0.0033048000186681747
3,fp16,256,0.0625,original,2,4.230144023895264,3.3048000186681747,0.0033048000186681747
3,fp16,256,0.0625,original,3,4.231167793273926,3.3055998384952545,0.0033055998384952543
3,fp16,256,0.0625,original,4,4.229119777679443,3.303999826312065,0.003303999826312065
3,fp16,256,0.0625,contiguous256,0,4.0120320320129395,3.134400025010109,0.003134400025010109
3,fp16,256,0.0625,contiguous256,1,4.008959770202637,3.13199982047081,0.00313199982047081
3,fp16,256,0.0625,contiguous256,2,4.007936000823975,3.13120000064373,0.00313120000064373
3,fp16,256,0.0625,contiguous256,3,4.009984016418457,3.1328000128269196,0.0031328000128269195
3,fp16,256,0.0625,contiguous256,4,4.008959770202637,3.13199982047081,0.00313199982047081
3,bf16,4097,0.0625,original,0,9.280511856079102,7.250399887561798,0.007250399887561798
3,bf16,4097,0.0625,original,1,9.278464317321777,7.2488002479076385,0.0072488002479076385
3,bf16,4097,0.0625,original,2,9.276415824890137,7.247199863195419,0.007247199863195419
3,bf16,4097,0.0625,original,3,9.277440071105957,7.248000055551529,0.007248000055551529
3,bf16,4097,0.0625,original,4,9.274368286132812,7.24560022354126,0.00724560022354126
3,bf16,4097,0.0625,contiguous256,0,8.596480369567871,6.716000288724899,0.0067160002887249
3,bf16,4097,0.0625,contiguous256,1,8.59340763092041,6.71359971165657,0.00671359971165657
3,bf16,4097,0.0625,contiguous256,2,8.587264060974121,6.708800047636032,0.006708800047636032
3,bf16,4097,0.0625,contiguous256,3,8.592384338378906,6.7128002643585205,0.006712800264358521
3,bf16,4097,0.0625,contiguous256,4,8.587264060974121,6.708800047636032,0.006708800047636032
3,bf16,16385,0.0625,original,0,19.801088333129883,15.469600260257721,0.015469600260257722
3,bf16,16385,0.0625,original,1,20.404224395751953,15.940800309181213,0.015940800309181213
3,bf16,16385,0.0625,original,2,20.84351921081543,16.283999383449554,0.016283999383449554
3,bf16,16385,0.0625,original,3,20.520959854125977,16.03199988603592,0.01603199988603592
3,bf16,16385,0.0625,original,4,20.49228858947754,16.009600460529327,0.01600960046052933
3,bf16,16385,0.0625,contiguous256,0,18.545663833618164,14.48879987001419,0.014488799870014191
3,bf16,16385,0.0625,contiguous256,1,18.786304473876953,14.67680037021637,0.01467680037021637
3,bf16,16385,0.0625,contiguous256,2,19.085311889648438,14.910399913787842,0.014910399913787842
3,bf16,16385,0.0625,contiguous256,3,19.085311889648438,14.910399913787842,0.014910399913787842
3,bf16,16385,0.0625,contiguous256,4,18.870271682739258,14.742399752140045,0.014742399752140044
3,bf16,18,1.0,original,0,3.1580159664154053,2.4671999737620354,0.002467199973762035
3,bf16,18,1.0,original,1,3.155967950820923,2.465599961578846,0.002465599961578846
3,bf16,18,1.0,original,2,3.156991958618164,2.4663999676704407,0.0024663999676704405
3,bf16,18,1.0,original,3,3.156991958618164,2.4663999676704407,0.0024663999676704405
3,bf16,18,1.0,original,4,3.1549439430236816,2.4647999554872513,0.002464799955487251
3,bf16,18,1.0,contiguous256,0,2.983936071395874,2.3312000557780266,0.0023312000557780266
3,bf16,18,1.0,contiguous256,1,2.979840040206909,2.328000031411648,0.002328000031411648
3,bf16,18,1.0,contiguous256,2,2.979840040206909,2.328000031411648,0.002328000031411648
3,bf16,18,1.0,contiguous256,3,2.9808640480041504,2.3288000375032425,0.0023288000375032425
3,bf16,18,1.0,contiguous256,4,2.979840040206909,2.328000031411648,0.002328000031411648
3,bf16,63,0.0625,original,0,3.205120086669922,2.5040000677108765,0.0025040000677108766
3,bf16,63,0.0625,original,1,3.2030720710754395,2.502400055527687,0.002502400055527687
3,bf16,63,0.0625,original,2,3.2030720710754395,2.502400055527687,0.002502400055527687
3,bf16,63,0.0625,original,3,3.2020480632781982,2.5016000494360924,0.0025016000494360925
3,bf16,63,0.0625,original,4,3.2020480632781982,2.5016000494360924,0.0025016000494360925
3,bf16,63,0.0625,contiguous256,0,3.0382080078125,2.3736000061035156,0.0023736000061035157
3,bf16,63,0.0625,contiguous256,1,3.037184000015259,2.372800000011921,0.002372800000011921
3,bf16,63,0.0625,contiguous256,2,3.037184000015259,2.372800000011921,0.002372800000011921
3,bf16,63,0.0625,contiguous256,3,3.037184000015259,2.372800000011921,0.002372800000011921
3,bf16,63,0.0625,contiguous256,4,3.037184000015259,2.372800000011921,0.002372800000011921
3,bf16,16,0.0625,original,0,3.152895927429199,2.463199943304062,0.0024631999433040617
3,bf16,16,0.0625,original,1,3.151871919631958,2.462399937212467,0.002462399937212467
3,bf16,16,0.0625,original,2,3.1498239040374756,2.460799925029278,0.0024607999250292776
3,bf16,16,0.0625,original,3,3.150847911834717,2.4615999311208725,0.0024615999311208723
3,bf16,16,0.0625,original,4,3.150847911834717,2.4615999311208725,0.0024615999311208723
3,bf16,16,0.0625,contiguous256,0,2.978816032409668,2.327200025320053,0.002327200025320053
3,bf16,16,0.0625,contiguous256,1,2.9767680168151855,2.3256000131368637,0.0023256000131368637
3,bf16,16,0.0625,contiguous256,2,2.9767680168151855,2.3256000131368637,0.0023256000131368637
3,bf16,16,0.0625,contiguous256,3,2.9767680168151855,2.3256000131368637,0.0023256000131368637
3,bf16,16,0.0625,contiguous256,4,2.9777920246124268,2.3264000192284584,0.0023264000192284584
3,fp16,4097,1.0,original,0,9.251839637756348,7.227999716997147,0.007227999716997146
3,fp16,4097,1.0,original,1,9.247743606567383,7.224799692630768,0.0072247996926307675
3,fp16,4097,1.0,original,2,9.249792098999023,7.226400077342987,0.007226400077342987
3,fp16,4097,1.0,original,3,9.32966423034668,7.2888001799583435,0.007288800179958343
3,fp16,4097,1.0,original,4,9.333760261535645,7.292000204324722,0.007292000204324722
3,fp16,4097,1.0,contiguous256,0,8.534015655517578,6.667199730873108,0.006667199730873108
3,fp16,4097,1.0,contiguous256,1,8.538111686706543,6.670399755239487,0.006670399755239487
3,fp16,4097,1.0,contiguous256,2,8.60364818572998,6.721600145101547,0.006721600145101547
3,fp16,4097,1.0,contiguous256,3,8.60262393951416,6.720799952745438,0.006720799952745438
3,fp16,4097,1.0,contiguous256,4,8.6046724319458,6.722400337457657,0.006722400337457657
3,bf16,4095,1.0,original,0,7.180287837982178,5.609599873423576,0.005609599873423576
3,bf16,4095,1.0,original,1,7.1833600997924805,5.612000077962875,0.0056120000779628755
3,bf16,4095,1.0,original,2,7.184383869171143,5.612799897789955,0.005612799897789955
3,bf16,4095,1.0,original,3,7.1833600997924805,5.612000077962875,0.0056120000779628755
3,bf16,4095,1.0,original,4,7.189504146575928,5.6168001145124435,0.005616800114512444
3,bf16,4095,1.0,contiguous256,0,6.693888187408447,5.229600146412849,0.00522960014641285
3,bf16,4095,1.0,contiguous256,1,6.688767910003662,5.225599929690361,0.005225599929690361
3,bf16,4095,1.0,contiguous256,2,6.682623863220215,5.220799893140793,0.005220799893140793
3,bf16,4095,1.0,contiguous256,3,6.691840171813965,5.22800013422966,0.00522800013422966
3,bf16,4095,1.0,contiguous256,4,6.68671989440918,5.223999917507172,0.005223999917507172
3,bf16,2,0.0625,original,0,2.9624319076538086,2.314399927854538,0.002314399927854538
3,bf16,2,0.0625,original,1,2.959359884262085,2.311999909579754,0.002311999909579754
3,bf16,2,0.0625,original,2,2.9624319076538086,2.314399927854538,0.002314399927854538
3,bf16,2,0.0625,original,3,2.959359884262085,2.311999909579754,0.002311999909579754
3,bf16,2,0.0625,original,4,2.960383892059326,2.3127999156713486,0.0023127999156713486
3,bf16,2,0.0625,contiguous256,0,2.8190720081329346,2.202400006353855,0.002202400006353855
3,bf16,2,0.0625,contiguous256,1,2.802687883377075,2.18959990888834,0.00218959990888834
3,bf16,2,0.0625,contiguous256,2,2.8037118911743164,2.1903999149799347,0.0021903999149799347
3,bf16,2,0.0625,contiguous256,3,2.802687883377075,2.18959990888834,0.00218959990888834
3,bf16,2,0.0625,contiguous256,4,2.801664113998413,2.1888000890612602,0.0021888000890612604
3,bf16,63,1.0,original,0,3.2143359184265137,2.511199936270714,0.0025111999362707137
3,bf16,63,1.0,original,1,3.21126389503479,2.5087999179959297,0.0025087999179959296
3,bf16,63,1.0,original,2,3.210239887237549,2.507999911904335,0.002507999911904335
3,bf16,63,1.0,original,3,3.2122879028320312,2.5095999240875244,0.0025095999240875243
3,bf16,63,1.0,original,4,3.210239887237549,2.507999911904335,0.002507999911904335
3,bf16,63,1.0,contiguous256,0,3.0361599922180176,2.3719999939203262,0.0023719999939203263
3,bf16,63,1.0,contiguous256,1,3.033087968826294,2.369599975645542,0.0023695999756455422
3,bf16,63,1.0,contiguous256,2,3.034111976623535,2.370399981737137,0.002370399981737137
3,bf16,63,1.0,contiguous256,3,3.034111976623535,2.370399981737137,0.002370399981737137
3,bf16,63,1.0,contiguous256,4,3.033087968826294,2.369599975645542,0.0023695999756455422
3,fp16,258,1.0,original,0,4.2342400550842285,3.3080000430345535,0.0033080000430345535
3,fp16,258,1.0,original,1,4.232192039489746,3.306400030851364,0.003306400030851364
3,fp16,258,1.0,original,2,4.233215808868408,3.307199850678444,0.0033071998506784437
3,fp16,258,1.0,original,3,4.231167793273926,3.3055998384952545,0.0033055998384952543
3,fp16,258,1.0,original,4,4.2342400550842285,3.3080000430345535,0.0033080000430345535
3,fp16,258,1.0,contiguous256,0,4.019199848175049,3.139999881386757,0.003139999881386757
3,fp16,258,1.0,contiguous256,1,4.018176078796387,3.139200061559677,0.003139200061559677
3,fp16,258,1.0,contiguous256,2,4.020224094390869,3.1408000737428665,0.0031408000737428664
3,fp16,258,1.0,contiguous256,3,4.016128063201904,3.1376000493764877,0.0031376000493764876
3,fp16,258,1.0,contiguous256,4,4.019199848175049,3.139999881386757,0.003139999881386757
3,bf16,256,1.0,original,0,4.265984058380127,3.332800045609474,0.003332800045609474
3,bf16,256,1.0,original,1,4.264959812164307,3.3319998532533646,0.0033319998532533646
3,bf16,256,1.0,original,2,4.264959812164307,3.3319998532533646,0.0033319998532533646
3,bf16,256,1.0,original,3,4.265984058380127,3.332800045609474,0.003332800045609474
3,bf16,256,1.0,original,4,4.264959812164307,3.3319998532533646,0.0033319998532533646
3,bf16,256,1.0,contiguous256,0,4.04582405090332,3.160800039768219,0.003160800039768219
3,bf16,256,1.0,contiguous256,1,4.040703773498535,3.1567998230457306,0.0031567998230457306
3,bf16,256,1.0,contiguous256,2,4.0417280197143555,3.15760001540184,0.0031576000154018404
3,bf16,256,1.0,contiguous256,3,4.043776035308838,3.1592000275850296,0.0031592000275850298
3,bf16,256,1.0,contiguous256,4,4.0417280197143555,3.15760001540184,0.0031576000154018404
3,fp16,18,1.0,original,0,4.06220817565918,3.173600137233734,0.0031736001372337343
3,fp16,18,1.0,original,1,4.0570878982543945,3.1695999205112457,0.0031695999205112457
3,fp16,18,1.0,original,2,4.056064128875732,3.168800100684166,0.003168800100684166
3,fp16,18,1.0,original,3,4.058112144470215,3.1704001128673553,0.0031704001128673555
3,fp16,18,1.0,original,4,4.058112144470215,3.1704001128673553,0.0031704001128673555
3,fp16,18,1.0,contiguous256,0,3.8440959453582764,3.0031999573111534,0.0030031999573111533
3,fp16,18,1.0,contiguous256,1,3.843071937561035,3.0023999512195587,0.0030023999512195586
3,fp16,18,1.0,contiguous256,2,3.8440959453582764,3.0031999573111534,0.0030031999573111533
3,fp16,18,1.0,contiguous256,3,3.8440959453582764,3.0031999573111534,0.0030031999573111533
3,fp16,18,1.0,contiguous256,4,3.843071937561035,3.0023999512195587,0.0030023999512195586
3,fp16,16,1.0,original,0,4.04582405090332,3.160800039768219,0.003160800039768219
3,fp16,16,1.0,original,1,4.04582405090332,3.160800039768219,0.003160800039768219
3,fp16,16,1.0,original,2,4.0447998046875,3.1599998474121094,0.0031599998474121094
3,fp16,16,1.0,original,3,4.043776035308838,3.1592000275850296,0.0031592000275850298
3,fp16,16,1.0,original,4,4.043776035308838,3.1592000275850296,0.0031592000275850298
3,fp16,16,1.0,contiguous256,0,3.826688051223755,2.9896000400185585,0.0029896000400185586
3,fp16,16,1.0,contiguous256,1,3.8236160278320312,2.9872000217437744,0.0029872000217437745
3,fp16,16,1.0,contiguous256,2,3.8236160278320312,2.9872000217437744,0.0029872000217437745
3,fp16,16,1.0,contiguous256,3,3.8236160278320312,2.9872000217437744,0.0029872000217437745
3,fp16,16,1.0,contiguous256,4,3.8256640434265137,2.988800033926964,0.002988800033926964
3,bf16,258,0.0625,original,0,4.25984001159668,3.328000009059906,0.003328000009059906
3,bf16,258,0.0625,original,1,4.257791996002197,3.3263999968767166,0.0033263999968767164
3,bf16,258,0.0625,original,2,4.257791996002197,3.3263999968767166,0.0033263999968767164
3,bf16,258,0.0625,original,3,4.257791996002197,3.3263999968767166,0.0033263999968767164
3,bf16,258,0.0625,original,4,4.258815765380859,3.3271998167037964,0.0033271998167037965
3,bf16,258,0.0625,contiguous256,0,4.031487941741943,3.1495999544858932,0.0031495999544858934
3,bf16,258,0.0625,contiguous256,1,4.029439926147461,3.147999942302704,0.003147999942302704
3,bf16,258,0.0625,contiguous256,2,4.030464172363281,3.1488001346588135,0.0031488001346588134
3,bf16,258,0.0625,contiguous256,3,4.030464172363281,3.1488001346588135,0.0031488001346588134
3,bf16,258,0.0625,contiguous256,4,4.030464172363281,3.1488001346588135,0.0031488001346588134
3,bf16,256,0.0625,original,0,4.264959812164307,3.3319998532533646,0.0033319998532533646
3,bf16,256,0.0625,original,1,4.261888027191162,3.3296000212430954,0.0033296000212430952
3,bf16,256,0.0625,original,2,4.260863780975342,3.328799828886986,0.003328799828886986
3,bf16,256,0.0625,original,3,4.2639360427856445,3.331200033426285,0.0033312000334262846
3,bf16,256,0.0625,original,4,4.261888027191162,3.3296000212430954,0.0033296000212430952
3,bf16,256,0.0625,contiguous256,0,4.031487941741943,3.1495999544858932,0.0031495999544858934
3,bf16,256,0.0625,contiguous256,1,4.028416156768799,3.147200122475624,0.003147200122475624
3,bf16,256,0.0625,contiguous256,2,4.028416156768799,3.147200122475624,0.003147200122475624
3,bf16,256,0.0625,contiguous256,3,4.028416156768799,3.147200122475624,0.003147200122475624
3,bf16,256,0.0625,contiguous256,4,4.028416156768799,3.147200122475624,0.003147200122475624
3,fp16,4097,0.0625,original,0,9.32249641418457,7.283200323581696,0.007283200323581695
3,fp16,4097,0.0625,original,1,9.32147216796875,7.282400131225586,0.007282400131225586
3,fp16,4097,0.0625,original,2,9.32147216796875,7.282400131225586,0.007282400131225586
3,fp16,4097,0.0625,original,3,9.32147216796875,7.282400131225586,0.007282400131225586
3,fp16,4097,0.0625,original,4,9.32147216796875,7.282400131225586,0.007282400131225586
3,fp16,4097,0.0625,contiguous256,0,8.607744216918945,6.724800169467926,0.006724800169467926
3,fp16,4097,0.0625,contiguous256,1,8.598527908325195,6.717599928379059,0.006717599928379059
3,fp16,4097,0.0625,contiguous256,2,8.60159969329834,6.719999760389328,0.006719999760389328
3,fp16,4097,0.0625,contiguous256,3,8.598527908325195,6.717599928379059,0.006717599928379059
3,fp16,4097,0.0625,contiguous256,4,8.60262393951416,6.720799952745438,0.006720799952745438
3,fp16,256,1.0,original,0,4.236288070678711,3.309600055217743,0.003309600055217743
3,fp16,256,1.0,original,1,4.237311840057373,3.3103998750448227,0.0033103998750448225
3,fp16,256,1.0,original,2,4.2342400550842285,3.3080000430345535,0.0033080000430345535
3,fp16,256,1.0,original,3,4.237311840057373,3.3103998750448227,0.0033103998750448225
3,fp16,256,1.0,original,4,4.235263824462891,3.3087998628616333,0.003308799862861633
3,fp16,256,1.0,contiguous256,0,4.018176078796387,3.139200061559677,0.003139200061559677
3,fp16,256,1.0,contiguous256,1,4.016128063201904,3.1376000493764877,0.0031376000493764876
3,fp16,256,1.0,contiguous256,2,4.014080047607422,3.1360000371932983,0.0031360000371932983
3,fp16,256,1.0,contiguous256,3,4.016128063201904,3.1376000493764877,0.0031376000493764876
3,fp16,256,1.0,contiguous256,4,4.014080047607422,3.1360000371932983,0.0031360000371932983
3,fp16,258,0.0625,original,0,4.215807914733887,3.293599933385849,0.003293599933385849
3,fp16,258,0.0625,original,1,4.212736129760742,3.29120010137558,0.00329120010137558
3,fp16,258,0.0625,original,2,4.214784145355225,3.2928001135587692,0.0032928001135587694
3,fp16,258,0.0625,original,3,4.211711883544922,3.29039990901947,0.00329039990901947
3,fp16,258,0.0625,original,4,4.211711883544922,3.29039990901947,0.00329039990901947
3,fp16,258,0.0625,contiguous256,0,3.9966719150543213,3.1223999336361885,0.0031223999336361884
3,fp16,258,0.0625,contiguous256,1,3.9966719150543213,3.1223999336361885,0.0031223999336361884
3,fp16,258,0.0625,contiguous256,2,3.9966719150543213,3.1223999336361885,0.0031223999336361884
3,fp16,258,0.0625,contiguous256,3,3.9976959228515625,3.123199939727783,0.003123199939727783
3,fp16,258,0.0625,contiguous256,4,3.9966719150543213,3.1223999336361885,0.0031223999336361884
3,fp16,18,0.0625,original,0,4.025343894958496,3.144799917936325,0.0031447999179363252
3,fp16,18,0.0625,original,1,4.024320125579834,3.1440000981092453,0.003144000098109245
3,fp16,18,0.0625,original,2,4.023295879364014,3.1431999057531357,0.003143199905753136
3,fp16,18,0.0625,original,3,4.023295879364014,3.1431999057531357,0.003143199905753136
3,fp16,18,0.0625,original,4,4.023295879364014,3.1431999057531357,0.003143199905753136
3,fp16,18,0.0625,contiguous256,0,3.802112102508545,2.9704000800848007,0.0029704000800848005
3,fp16,18,0.0625,contiguous256,1,3.79801607131958,2.967200055718422,0.0029672000557184218
3,fp16,18,0.0625,contiguous256,2,3.7990400791168213,2.9680000618100166,0.0029680000618100165
3,fp16,18,0.0625,contiguous256,3,3.8000640869140625,2.9688000679016113,0.002968800067901611
3,fp16,18,0.0625,contiguous256,4,3.7990400791168213,2.9680000618100166,0.0029680000618100165
3,bf16,2,1.0,original,0,3.777535915374756,2.951199933886528,0.002951199933886528
3,bf16,2,1.0,original,1,3.773439884185791,2.9479999095201492,0.002947999909520149
3,bf16,2,1.0,original,2,3.7744638919830322,2.948799915611744,0.0029487999156117438
3,bf16,2,1.0,original,3,3.773439884185791,2.9479999095201492,0.002947999909520149
3,bf16,2,1.0,original,4,3.773439884185791,2.9479999095201492,0.002947999909520149
